2195,16,160,4,640,S,0,378565,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2196,16,160,4,640,U,0,618377
2197,16,160,4,640,U,0,564200
2198,16,160,4,640,S,0,103638,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2199,16,160,4,640,S,0,86893,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
2200,18,180,4,720,S,0,734581,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
2201,18,180,4,720,S,0,1307205,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
2202,18,180,4,720,U,0,2363145
2203,18,180,4,720,S,0,110140,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
2204,18,180,4,720,U,0,2573264
2205,18,180,4,720,S,0,476495,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1
2206,18,180,4,720,S,0,1968663,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1
2207,18,180,4,720,U,0,2061643
2208,18,180,4,720,U,0,2180689
2209,18,180,4,720,S,0,1608147,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2210,20,200,4,800,S,0,3522152,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0
2211,20,200,4,800,S,0,120109,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
2212,20,200,4,800,U,0,8313718
2213,20,200,4,800,U,0,8970761
2214,20,200,4,800,S,0,53379,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0
2215,20,200,4,800,U,0,8265608
2216,20,200,4,800,U,0,9785739
2217,20,200,4,800,U,0,9321412
2218,20,200,4,800,S,0,7010030,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
2219,20,200,4,800,S,0,92568,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2220,22,220,4,880,S,0,7411141,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
2221,22,220,4,880,S,0,12155219,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
2222,22,220,4,880,S,0,3783047,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1
2223,22,220,4,880,S,0,10127489,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1
2224,22,220,4,880,S,0,5097728,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1
2225,22,220,4,880,U,0,34811533
2226,22,220,4,880,U,0,38173805
2227,22,220,4,880,S,0,25370931,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1
2228,22,220,4,880,U,0,37035331
2229,22,220,4,880,U,0,41928595
2230,24,240,4,960,U,0,152210356
